發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,性別,學校,個人主頁,是否為發文者,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,postAvatar,verifiedBadge,memberType
ace7fbca-a405-4045-90a4-a298414df795,True,235996273,2021-05-15T16:35:23.411Z,2021-05-15T16:36:05.402Z,81,"打噴嚏很正常，但是要稍微遮一下，不管跟疫情有沒有關係這都是禮貌

前幾天同事說他在外面的時候，當下人很多，有一個人直接朝著人群大打噴嚏也不遮🙄",1.0,False,False,{},F,朝陽科技大學,,False,,[],False,False,,False,False,,False,
1a4885ff-4215-4a64-b91f-9f1eb3e4d616,True,235996273,2021-05-15T16:37:08.949Z,2021-05-15T16:37:08.949Z,82,現在很多無症狀的不是嗎？,0.0,False,False,{},F,中國文化大學,,False,,[],False,False,,False,False,,False,
bd852455-82d4-4595-95ba-4ee9b6073760,True,235996273,2021-05-15T16:39:28.840Z,2021-05-15T16:39:28.840Z,83,全名是中國武漢肺炎,8.0,False,False,{},M,中國文化大學,,False,,[],False,False,,False,False,,False,
b0eae91d-54e8-4404-aae1-0efe6d04c885,True,235996273,2021-05-15T16:40:41.829Z,2021-05-15T16:40:41.829Z,84,B79 我也是過敏，厲害點會咳到停不下來，或是咳到像吐😂😂😂,2.0,False,False,{},F,弘光科技大學,,False,,[],False,False,,False,False,,False,
e60a582d-6b0a-4e36-8ceb-b0a3302eaccd,True,235996273,2021-05-15T16:47:33.010Z,2021-05-15T16:47:33.010Z,85,"B79 
對
我也是過敏超嚴重
我過敏到鼻子留鼻水到破皮
在公共場所真的不敢擤鼻涕欸
雖然鼻水真的幾乎都是水狀的",7.0,False,False,{},M,國立臺灣大學,,True,,[],False,False,,False,False,,False,
4073e4a2-2f28-47a1-9789-2345e7432198,True,235996273,2021-05-15T16:50:52.885Z,2021-05-15T16:50:52.885Z,86,"新肺武肺可以吵到現在= =
要不要讓英國變種加入戰場",4.0,False,False,{},M,國立臺灣大學,,False,,[],False,False,,False,False,,False,
9ac82619-fdfe-44bb-82a0-e5bf66b80c65,True,235996273,2021-05-15T16:53:08.731Z,2021-05-15T16:53:08.731Z,87,"可以說新冠病毒嗎？
我們都是中國人別排擠自家人",0.0,False,False,{},M,龍華科技大學,,False,,[],False,False,,False,False,,False,
812670f0-9509-4872-81b5-57b6cf0d5681,False,235996273,2021-05-15T16:53:56.697Z,2021-05-15T16:53:56.697Z,88,B79 然後眼睛也過敏，好癢好想揉，不得已去外面的時候手不可能隨時保持乾淨，真的很困擾,1.0,True,False,{},F,仙女,ariyu.77,False,,[],False,False,,False,False,,False,
98ed8748-b6d6-430b-8bcf-ec5690d9e1e5,True,235996273,2021-05-15T16:56:25.202Z,2021-05-15T16:56:25.202Z,89,那三個中兩個的呢😂,0.0,False,False,{},F,國立屏東大學,,False,,[],False,False,,False,False,,False,
27758299-b080-4907-b0c6-81b3f29860ea,True,235996273,2021-05-15T17:01:28.768Z,2021-05-15T17:01:28.768Z,90,"因為過敏的關係，常常要擤鼻涕，疫情期間都會被不斷的用異樣的眼光看待
每次都很想說，我只是過敏，可以不要這樣看我嗎...😭",3.0,False,False,{},F,國立屏東科技大學,,False,,[],False,False,,False,False,,False,
97bc67ee-b0cb-4333-af47-71862c9019e2,True,235996273,2021-05-15T17:02:53.008Z,2021-05-15T17:02:53.008Z,91,B87 不行 抱歉我不是中國人 是中國武漢肺炎,9.0,False,False,{},F,輔仁大學,,False,,[],False,False,,False,False,,False,
e6098fad-5d90-4bd5-831b-6ac7df7cd286,True,235996273,2021-05-15T17:11:01.042Z,2021-05-15T17:11:01.042Z,92,"我每次被口水嗆到都咳到不行
現在只要被嗆到就要跑去沒人的地方咳
怕",1.0,False,False,{},F,國立勤益科技大學,,False,,[],False,False,,False,False,,False,
0c6b3730-72b0-47e0-b9e9-83a445f4a2ea,True,235996273,2021-05-15T17:17:35.327Z,2021-05-15T17:17:35.327Z,93,"一樣要注意啊
也是有患者以為自己是鼻子過敏而已
誰知道竟然確診了
凡事還是小心比較好",0.0,False,False,{},F,國立高雄餐旅大學,,False,,[],False,False,,False,False,,False,
6f9c5c0a-4e4e-4b6d-82e1-51c38255fec4,True,235996273,2021-05-15T17:20:58.090Z,2021-05-15T17:20:58.090Z,94,"B22 
你倒是想掩蓋什麼？
少在那邊假中立",7.0,False,False,{},M,國立臺灣科技大學,,False,,[],False,False,,False,False,,False,
c85d4209-81c1-44af-8e63-861bcde3dd3d,True,235996273,2021-05-15T17:23:48.874Z,2021-05-15T17:23:48.874Z,95,"B32 
你這種的都可以上清華哦笑死
一開口就打臉自己
邏輯這麼差 是洗研上去的哦XDD",11.0,False,False,{},M,國立臺灣科技大學,,False,,[],False,False,,False,False,,False,
b4c150cb-4aa5-45f3-bfa6-82a51910d56d,True,235996273,2021-05-15T17:24:00.087Z,2021-05-15T17:24:00.087Z,96,B87 你才中國人,7.0,False,False,{},M,國立臺灣科技大學,,False,,[],False,False,,False,False,,False,
4137fdf7-c159-4fd4-95a2-5186d686e61e,True,235996273,2021-05-15T17:27:00.771Z,2021-05-15T17:27:00.771Z,97,"過敏牙起來的時候
一天可以打20以上的噴嚏
現在打噴嚏會不會被異樣眼光看待啊🥲
低頭就流鼻涕欸....啊！是流水，不是鼻涕...",0.0,False,False,{},F,明新科技大學,,False,,[],False,False,,False,False,,False,
8eb65143-5222-487e-9485-1404ae90ed42,True,235996273,2021-05-15T17:31:54.765Z,2021-05-16T06:15:59.547Z,98,,,False,True,{},,,,False,,"[{'id': 'b4ba843c-d690-4456-87de-217212de6765', 'url': 'https://i.imgur.com/gTRtB75l.jpg', 'normalizedUrl': 'https://i.imgur.com/gTRtB75l.jpg', 'thumbnail': 'https://i.imgur.com/gTRtB75l.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED', 'SOURCE_DELETED'], 'createdAt': '2021-05-15T17:31:54.765Z', 'updatedAt': '2021-05-15T17:31:54.765Z', 'width': 1044, 'height': 1568, 'croppingWindow': {'anchorX': 0, 'anchorY': 61, 'width': 1044, 'height': 1392}}, {'id': 'b4ba843c-d690-4456-87de-217212de6765', 'url': 'https://i.imgur.com/gTRtB75.jpg', 'normalizedUrl': 'https://imgur.com/gTRtB75', 'thumbnail': 'https://i.imgur.com/gTRtB75l.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED', 'SOURCE_DELETED'], 'createdAt': '2021-05-15T17:31:54.765Z', 'updatedAt': '2021-05-15T17:31:54.765Z', 'width': 1044, 'height': 1568, 'croppingWindow': {'anchorX': 0, 'anchorY': 61, 'width': 1044, 'height': 1392}}]",True,False,,False,False,,False,
3d52cd0b-df94-4d13-8c62-c62fa3f60bdb,True,235996273,2021-05-15T17:32:28.800Z,2021-05-15T17:32:28.800Z,99,B14 直接一模一樣🥲🥲🥲🥲怕爆,0.0,False,False,{},F,龍華科技大學,,False,,[],False,False,,False,False,,False,
4ac3b012-67be-4c47-8686-a0d0a3a1c747,True,235996273,2021-05-15T17:33:45.966Z,2021-05-15T17:33:45.966Z,100,"B98 刪掉吧這種誤導民眾的圖
就算是同一種疾病
怎麼可能那麼剛剛好的每個人每天症狀都一樣？

連病症都不一定相同了
更何況是每天的狀況",10.0,False,False,{},F,國立臺灣大學,,False,,[],False,False,,False,False,,False,
b236f1f5-7647-463b-aa3b-f1b739c14c0f,True,235996273,2021-05-15T17:38:35.079Z,2021-05-15T17:38:35.079Z,101,但肺炎還有一種是完全沒事的，什麼症狀都沒有喔！,0.0,False,False,{},F,嘉南藥理大學,,False,,[],False,False,,False,False,,False,
20586a54-271c-49f0-bcdf-f0c90853effd,True,235996273,2021-05-15T17:42:10.845Z,2021-05-15T17:42:10.845Z,102,其實范立委也是為人民喉舌，我覺得不用這麼過分，這幾年民進黨也守護的很好，換成某柯粉黨，可能早就崩盤了，2022繼續支持民進黨💕💕,0.0,False,False,{},M,嘉南藥理大學,,False,,[],False,False,,False,False,,False,
166771e5-7f1c-4d66-88aa-ad5b14fd2098,True,235996273,2021-05-15T17:43:13.234Z,2021-05-15T17:43:13.234Z,103,"B14 我也是喉嚨癢癢的想咳嗽
真的會莫名擔心自己是不是會有確診可能

有沒有政府機關來回應一下如果有小症狀
但本身沒有去過之前描述的區域
不過每天搭捷運公車人擠人
到底要不要去醫院的戶外篩檢啊
會不會原本小感冒去了反而增加風險
讓人糾結",5.0,False,False,{},F,致理科技大學,,False,,[],False,False,,False,False,,False,
340dc469-3233-4f86-8e62-4d1c0c803fa1,True,235996273,2021-05-15T17:49:19.529Z,2021-05-15T17:49:19.529Z,104,"台灣人怕到一個
好像得了一定會是重症
好像會死
好像會有永久後遺症
好像得了我這輩子就毀了的感覺
明明就還有無症輕症
戴好口罩勤洗手消毒做好自己該做的
整天再那邊喊要升三級四級
囤物資囤到爆
看新聞看到這些場景真的覺得可悲台灣人好多",4.0,False,False,{},M,國立釜山大學,,False,,[],False,False,,False,False,,False,
454cf5a6-985f-42ed-a9cb-4c91f9f61773,True,235996273,2021-05-15T17:51:15.694Z,2021-05-15T17:51:15.694Z,105,"靠北原來症狀沒有打噴嚏
今天一直打噴嚏還以為也中獎.....",0.0,False,False,{},M,淡江大學,,False,,[],False,False,,False,False,,False,
87d353d6-a9e2-4aa2-b313-74cd50c6fb13,True,235996273,2021-05-15T18:21:35.804Z,2021-05-15T18:21:35.804Z,106,"是怕你的飛沫吧
畢竟也有無症狀確診",0.0,False,False,{},F,淡江大學,,False,,[],False,False,,False,False,,False,
ca35429e-9f7d-4a50-9fae-b8f0e08f29ff,True,235996273,2021-05-15T18:22:01.785Z,2021-05-15T18:22:01.785Z,107,好的 中國武漢肺炎,2.0,False,False,{},F,國立交通大學,,False,,[],False,False,,False,False,,False,
6264aeac-ed16-4a2b-811a-571c3c5dcca7,True,235996273,2021-05-15T18:23:07.509Z,2021-05-15T18:23:07.509Z,108,B52 你跟我很像 但我是頭痛 有打1922 她是建議我去診所就診由醫生評估要不要篩檢 供你參考,0.0,False,False,{},F,國立虎尾科技大學,,False,,[],False,False,,False,False,,False,
7743d0cc-02da-4c66-897c-597b7af2b78d,False,235996273,2021-05-15T18:26:52.809Z,2021-05-15T18:26:52.809Z,109,講個武肺也能被戰 笑死 好可憐,4.0,True,False,{},M,旗木卡卡西,ilcn789,False,,[],False,False,,False,False,,False,
dcebc9ba-6565-4e46-a9d8-c354a3333c17,True,235996273,2021-05-15T18:48:18.044Z,2021-05-15T18:48:18.044Z,110,B4 中國武漢肺炎,2.0,False,False,{},M,淡江大學,,False,,[],False,False,,False,False,,False,
4d61e56d-bbf1-4438-9a69-112746fc4d10,True,235996273,2021-05-15T18:53:27.177Z,2021-05-15T18:53:27.177Z,111,"B32 講武漢肺炎就綠噢
妳清大很屌？",11.0,False,False,{},M,國立臺灣大學,,False,,[],False,False,,False,False,,False,
74bdf63b-d34b-41df-acde-035718405353,True,235996273,2021-05-15T18:53:50.950Z,2021-05-15T18:53:50.950Z,112,"防疫魔人很多的
平時沒機會教訓別人
當然要趁這種非常時期滿足優越感囉",1.0,False,False,{},F,東海大學,,False,,[],False,False,,False,False,,False,
f6be663f-ba23-4aaf-85eb-1c11d006de5a,True,235996273,2021-05-15T18:54:55.500Z,2021-05-15T18:54:55.500Z,113,B58 少自以為了只會用學歷看人 貴校都這副德行嗎,12.0,False,False,{},M,國立臺灣大學,,False,,[],False,False,,False,False,,False,
fb0454ce-03b2-4051-91aa-dd0197c997b5,False,235996273,2021-05-15T19:05:38.576Z,2021-05-15T19:05:38.576Z,114,B113 正義從天而降 愛了愛了,8.0,True,False,{},M,旗木卡卡西,ilcn789,False,,[],False,False,,False,False,,False,
f07d5141-85b2-47d0-8cba-52cad2abf99b,True,235996273,2021-05-15T19:09:55.522Z,2021-05-15T19:09:55.522Z,115,"是人民該檢討！！
絕對不會是政府！
都要怪人民不好好做好防疫工作
現在卻把責任推給政府
這樣對嗎？？
再說一次 政府是正確的！",3.0,False,False,{},M,龍華科技大學,,False,,[],False,False,,False,False,,False,
a331df00-3e76-49ef-a194-1334a97db440,False,235996273,2021-05-15T19:38:21.112Z,2021-05-15T19:38:21.112Z,116,又不準= =,1.0,False,False,{},F,匹茲堡大學,化學系,False,,[],False,False,,False,False,,False,
1e4fea2d-f854-4c1e-b0be-7998df6b2e40,True,235996273,2021-05-15T19:48:10.313Z,2021-05-15T19:49:21.657Z,117,"就算新冠肺炎的症狀沒有打噴嚏
打噴嚏又不是只有生病會打
如果你是一位剛好打噴嚏的新冠患者
飛沫還是會傳染病菌啊",0.0,False,False,{},F,國立嘉義大學,,False,,[],False,False,,False,False,,False,
7aee9182-5db3-4438-96bb-37ea7ddf76dd,True,235996273,2021-05-15T20:07:04.992Z,2021-05-15T20:07:04.992Z,118,蘇貞昌下台,1.0,False,False,{},M,國立雲林科技大學,,False,,[],False,False,,False,False,,False,
4410ed06-98c6-49de-a6be-d9ed57b52634,True,235996273,2021-05-15T20:08:56.918Z,2021-05-15T20:08:56.918Z,119,"B1 有夠無聊，別人講個新冠肺炎硬要糾正，故意裝不懂新冠。

你愛講武漢就講武漢，兩個名字並存，愛講哪個講哪個很難嗎？",4.0,False,False,{},M,國立交通大學,,False,,[],False,False,,False,False,,False,
45afbae5-03c1-4210-a584-f8a4973c9d1d,False,235996273,2021-05-15T20:16:41.486Z,2021-05-15T20:16:41.486Z,120,https://i.imgur.com/WiLfXwr.png,1.0,True,False,{},M,海綿寶貝,very_xmas,False,,"[{'id': 'ef71c4a1-3327-47d1-bf1a-dd40bd852c2c', 'url': 'https://i.imgur.com/WiLfXwrl.jpg', 'normalizedUrl': 'https://i.imgur.com/WiLfXwrl.jpg', 'thumbnail': 'https://i.imgur.com/WiLfXwrl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-15T20:16:41.486Z', 'updatedAt': '2021-05-15T20:16:41.486Z', 'width': 1179, 'height': 596}, {'id': 'ef71c4a1-3327-47d1-bf1a-dd40bd852c2c', 'url': 'https://i.imgur.com/WiLfXwr.png', 'normalizedUrl': 'https://imgur.com/WiLfXwr', 'thumbnail': 'https://i.imgur.com/WiLfXwrl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-15T20:16:41.486Z', 'updatedAt': '2021-05-15T20:16:41.486Z', 'width': 1179, 'height': 596}]",False,False,,False,False,,False,
81a924ba-e775-4e8b-8e6e-5604bf9bba01,True,235996273,2021-05-15T21:15:28.500Z,2021-05-15T21:25:12.606Z,121,"現象觀察：
從這篇文留言跟按讚數就看出現在大部分年輕人都綠🥸🥸
難道未來要一黨獨大了ㄇ

意見陳述：
也是不懂特別強調名字的對立言論為啥可以得那麼多讚

不是藍就是綠
不是綠就是藍
這到底什麼低能二分邏輯
然後說這種話的就會被說柯粉 小粉紅

明明現在最大的共同敵人是疫情 以及對岸政權

整天挑起國內對立的那些人是黨工還是吃飽太閒？

現在只希望大家能平安的度過這次疫情
趕快恢復正常生活",8.0,False,False,{},M,國立政治大學,,False,,[],False,False,,False,False,,False,
39d0a089-3295-41bf-881f-02c8b0e5eb99,True,235996273,2021-05-15T22:21:18.460Z,2021-05-15T22:21:18.460Z,122,"B87 
誰跟你支國人",2.0,False,False,{},M,國立清華大學,,False,,[],False,False,,False,False,,False,
ac220a7f-c951-4d03-b3ba-066dab879464,True,235996273,2021-05-15T22:37:41.586Z,2021-05-15T22:37:41.586Z,123,B87 你的樓層直接跟你的智商呈正相關欸,1.0,False,False,{},M,國立嘉義大學,,False,,[],False,False,,False,False,,False,
7df75cc3-5ef7-4331-8ad0-7a41ace7078b,True,235996273,2021-05-15T22:42:43.064Z,2021-05-15T22:42:43.064Z,124,"B87 
你全家都中國人啦
係勒哭夭
到現在還有你這種奇葩中國人",1.0,False,False,{},M,亞東技術學院,,False,,[],False,False,,False,False,,False,
14314fbb-44b3-44cd-a111-48f435c2ad8a,True,235996273,2021-05-15T22:46:07.758Z,2021-05-15T22:46:07.758Z,125,"B58 
希望以後不會看到
你在路邊賣口香糖
比店還不如
呵～～🙄",1.0,False,False,{},M,亞東技術學院,,False,,[],False,False,,False,False,,False,
932a3ec2-1760-48f3-917c-2892ad21b972,False,235996273,2021-05-15T23:50:36.005Z,2021-05-16T01:54:29.002Z,126,,,True,True,{},,,,False,,[],True,False,,False,False,,False,
ba7a7b23-97f3-4526-b7e4-865b98ee3c0c,True,235996273,2021-05-15T23:53:38.667Z,2021-05-15T23:53:38.667Z,127,"B6 我也會
但是嘴巴閉起來 也會從鼻子噴出來ㄅ
有時候會噴鼻涕ㄚ",0.0,False,False,{},F,國立東華大學,,False,,[],False,False,,False,False,,False,
5851fad2-132c-4a37-83b7-b33f0de286b4,True,235996273,2021-05-16T00:13:37.556Z,2021-05-16T00:13:37.556Z,128,"你也因為「名字」跟著吵了
沒有比較高尚哦B12",0.0,False,False,{},M,台南應用科技大學,,False,,[],False,False,,False,False,,False,
2941bf0e-48f6-46a6-9705-eb9273dd6079,False,235996273,2021-05-16T00:16:26.544Z,2021-05-16T00:16:26.544Z,129,"B32 欸對啊清華自己先嘴別人
在被自己的邏輯打臉
清華是不是只要會背課本就考得上
哈哈哈哈哈哈哈哈哈哈
B33",0.0,True,False,{},M,扒拉扒拉,qazwsxeec,False,,[],False,False,,False,False,,False,
1293ded2-58c2-4a40-b1ec-e7d3ff860b89,True,235996273,2021-05-16T00:37:40.319Z,2021-05-16T00:50:40.799Z,130,好煩喔 有時候真的沒要歧視學店 但有些人的素質真的讓人懷疑台灣廣設大學是對的嗎,5.0,False,False,{},F,國立中央大學,,False,,[],False,False,,False,False,,False,
6b8e4a13-8ef8-4ba1-8b14-33a6eb7baa87,False,235996273,2021-05-16T00:47:47.322Z,2021-05-16T00:47:47.322Z,131,B119 你哪隻眼睛看到我要糾正他了？,2.0,True,False,{},M,文化大學,flagflag,False,,[],False,False,,False,False,,False,
00cdafc9-1e10-4b31-a0dc-320c39bf144f,True,235996273,2021-05-16T00:52:21.816Z,2021-05-16T00:52:21.816Z,132,現在台灣居然還有一堆人將新冠肺炎說成武漢肺炎證明台灣真的是思想極度落後的國家⋯,3.0,False,False,{},M,國立高雄科技大學,,False,,[],False,False,,False,False,,False,
b3eb156e-d02e-4a56-ac63-917789873487,True,235996273,2021-05-16T00:54:21.753Z,2021-05-16T00:54:21.753Z,133,"B132 
沒關係啦武漢肺炎嘻嘻^_^",4.0,False,False,{},M,國立清華大學,,False,,[],False,False,,False,False,,False,
ab65bf9b-18ec-40fa-be06-1e8adbca7209,False,235996273,2021-05-16T00:56:54.238Z,2021-05-16T00:56:54.238Z,134,"B129 可能吧
總是會有人管不住自己的嘴
最後又被打臉",0.0,True,False,{},M,文化大學,flagflag,False,,[],False,False,,False,False,,False,
8ecf6528-4bdf-4bb4-b7e0-3a9045bf1519,True,235996273,2021-05-16T01:07:48.178Z,2021-05-16T01:12:40.295Z,135,"我去年疫情剛開始的時候
發燒、咳嗽、頭痛、喉嚨痛
還有「呼吸困難」是真的完全吸不到空氣
因為呼吸困難住院，視藥物情況準備插管

但醫院跟我說「你『不能』篩檢 COVID-19，就當做是流感吧」

出院後時常吸不到空氣
要一直吃藥才能順利呼吸
拿 3次藥、燒了 2個禮拜才退

真的不解為什麼「沒腹瀉、呼吸困難」
醫院直接說不能篩 COVID-19 歸為流感",3.0,False,False,{},F,世新大學,,False,,[],False,False,,False,False,,False,
b42472ac-c69d-42b0-87e7-78738edb370c,True,235996273,2021-05-16T01:49:43.768Z,2021-05-16T01:49:43.768Z,136,"打噴嚏通常是鼻黏膜受刺激引起的
咳嗽才是肺部或支氣管問題",2.0,False,False,{},F,東吳大學,,False,,[],False,False,,False,False,,False,
17b629a9-89fc-4c11-b956-765dda726839,False,235996273,2021-05-16T01:51:50.330Z,2021-05-16T01:51:50.330Z,137,我本身鼻子屬於過敏性的體質 不得已還是會打噴嚏 可是這种時期害我打噴嚏都不大敢了 怕周遭的人翻白眼 常常我的口罩就因此沾滿滿口水 真的很臭 我那時忘了帶備用的 現在的人也不可能有功德心願意拿出口罩給需要的人 感覺口罩很難買是他們的命一樣 這時期很嚴峻大家很想保護自己 那周遭的別人就不是！？？？？？？？,1.0,False,False,{},F,景文科技大學,餐飲管理學系,False,,[],False,False,,False,False,,False,
3f2e4a14-01a0-481d-a956-04ad83d08740,True,235996273,2021-05-16T02:01:02.865Z,2021-05-16T02:01:02.865Z,138,就一群只會恐慌的人，不就打個噴嚏嗎，有什麼好怕的,1.0,False,False,{},M,國立中興大學,,False,,[],False,False,,False,False,,False,
b5a86224-03f9-4b1a-9497-6fca4133d24e,False,235996273,2021-05-16T02:01:52.557Z,2021-05-16T02:01:52.557Z,139,B14 我也是ಥ_ಥ超害怕的,1.0,True,False,{},F,🐨,el856,False,,[],False,False,,False,False,,False,
35881fde-92b6-4d6d-83c4-1c45a952ea71,True,235996273,2021-05-16T02:03:21.080Z,2021-05-16T02:03:21.080Z,140,喉嚨癢呢,0.0,False,False,{},F,宏國德霖科技大學,,False,,[],False,False,,False,False,,False,
afd33b72-98bb-4c62-aab1-ce5b9ef8a394,False,235996273,2021-05-16T02:13:37.189Z,2021-05-16T02:13:37.189Z,141,B98 這是假消息= = 撤掉吧,0.0,False,False,{},F,國立東華大學,藝術與設計學系,False,,[],False,False,,False,False,,False,
cbcf33f2-6628-4884-9187-cbed8f25ff68,True,235996273,2021-05-16T02:27:10.799Z,2021-05-16T02:27:10.799Z,142,"還有無症狀感染者勒
這怎算勒",2.0,False,False,{},M,建國科技大學,,False,,[],False,False,,False,False,,False,
